P_plan_kWh,P_em_kWh,E_bat_kWh
1447.051974403102,0.0,7063.610115966592
1462.7623790926855,0.0,7813.610115966592
1469.8348227648244,0.0,8563.610115966592
1470.885245963936,0.0,9313.610115966592
1470.3385947480758,0.0,10063.610115966592
636.9012755527517,0.0,10100.074178964069
642.8690572557362,0.0,10138.016880494231
646.4544103425328,0.0,10145.33934980251
634.9585715777187,0.0,10132.162114518494
642.840369716923,0.0,10134.650752263726
660.0460667539584,0.0,10161.327712342289
656.6542005691912,0.0,10199.23451285456
1505.6455735113225,0.0,10800.0
694.4700519245554,0.0,10800.0
666.5300355601049,0.0,10800.0
655.8058496006619,0.0,10772.97475881555
675.8209031454768,0.0,10779.695571646478
671.9315337284787,0.0,10800.0
672.4697929299966,0.0,10800.0
687.9476305672988,0.0,10800.0
689.6370084863722,0.0,10800.0
696.4453537220776,0.0,10788.931059691196
63.119913182024746,0.0,10063.314296560113
704.369216855807,0.0,10094.035361730339
691.3880441294357,0.0,10136.765466446832
690.6121342488642,0.0,10167.007387270809
705.0012710858148,0.0,10209.383441248043
723.542692083772,0.0,10269.159019123437
1548.5346180553115,0.0,10800.0
683.4536920549377,0.0,10800.0
763.2702649535445,0.0,10800.0
901.272990689463,0.0,10800.0
910.7813683514743,0.0,10800.0
893.3480350692239,0.0,10800.0
74.60490485933208,5.7884284740011935,9874.074074074075
474.2718284402,0.0,9401.186309378001
888.7284764332768,0.0,9425.66055816795
845.1854236775018,0.0,9444.353939477702
800.4271620986234,0.0,9455.145265366462
763.1218141350896,0.0,9479.993708088043
708.4601598121033,0.0,9525.344101918936
1464.576467211545,0.0,10275.344101918936
716.5950348500128,0.0,10347.490158283947
52.25539174356845,0.0,9586.037352813837
19.281669135288514,0.0,8833.172948149342
0.0,0.0,8116.914244445638
0.0,0.0,7412.535077778972
0.0,0.0,6764.934300001194
0.0,0.0,6196.6335037048975
0.0,0.0,5663.835818519712
0.0,0.0,5090.579855556749
0.0,0.0,4551.1178555567485
0.0,0.0,4116.778040741934
0.0,0.0,3716.006244445638
0.0,0.0,3364.6101888900826
291.7804450714998,0.0,3414.1023394544322
257.9842544330637,0.0,3469.86899844419
232.95284684970147,0.0,3500.337130608921
0.0,0.0,3249.839908386699
0.0,0.0,2986.0878898681804
157.9755430824232,0.0,2979.9354747745765
968.2363555986836,0.0,3729.9354747745765
959.93037613445,0.0,4479.9354747745765
947.2987669046657,0.0,5229.9354747745765
930.8111567860492,0.0,5952.4096408820205
925.4182890208932,0.0,6702.4096408820205
884.8826362706416,0.0,7452.4096408820205
833.3333333333333,0.0,8202.40964088202
833.3333333333333,0.0,8952.40964088202
849.4378444463728,0.0,9702.40964088202
852.2946467206978,0.0,10452.40964088202
846.2712227065688,0.0,10800.0
884.7000939185797,0.0,10800.0
110.43089103771536,0.0,10800.0
115.00646466219723,0.0,10800.0
112.14847386702283,0.0,10800.0
129.35356943903935,0.0,10794.956280858192
147.35676285849542,0.0,10800.0
171.30057332478742,0.0,10800.0
201.02627746484183,0.0,10800.0
230.10459815782727,0.0,10800.0
0.0,0.0,10597.054296296295
0.0,0.0,10363.680685185185
0.0,0.0,10069.355962962964
397.5848750825613,0.0,10118.849910537268
881.0908633158848,0.0,10537.189437521565
457.26033566661596,0.0,10543.09823962152
496.185235083681,0.0,10563.972961196834
1395.7497575589528,0.0,10800.0
622.9679490802333,0.0,10800.0
671.976961588841,0.0,10800.0
712.3426590094373,0.0,10800.0
751.1066182153505,0.0,10800.0
795.0312672862358,0.0,10791.36225994767
842.4084677936863,0.0,10789.780001940655
885.2345876598062,0.0,10790.96188583448
932.5741163445546,0.0,10800.0
983.3314519650836,0.0,10800.0
1022.4372947819284,0.0,10800.0
1030.6883696537484,0.0,10800.0
1047.521242584522,0.0,10800.0
1079.7226153023921,0.0,10800.0
948.4618543435464,0.0,10800.0
0.0,0.0,9984.846296296297
0.0,0.0,9198.612888888889
0.0,0.0,8382.859666666667
0.0,0.0,7570.635592592593
0.0,0.0,6777.466537037038
0.0,0.0,6005.089277777778
714.6513201283447,0.0,6026.564465893288
726.942049673879,0.0,6039.412730599779
603.8960478515519,0.0,5893.536876360763
0.0,0.0,5073.409098582985
0.0,0.0,4270.460839323726
0.0,0.0,3475.745450434837
0.0,0.0,2678.1584133978
729.3141421244829,0.0,2694.0525563098345
730.3973875774456,0.0,2706.6608851295355
727.0109727710437,0.0,2703.7823363566213
0.0,0.0,1899.156780801066
729.9371132820785,0.0,1923.2567827549365
733.3404589416186,0.0,1955.5281958023934
727.482446948442,0.0,1950.5702109302918
720.6361935792206,0.0,1937.4476667590554
736.6928514001876,0.0,1957.7137330192243
775.2363847668887,0.0,1981.460909309424
714.637195265459,0.0,2006.0569300483373
589.235629840545,0.0,2042.3634969048278
560.2178767752443,0.0,2080.791976002548
558.8095918666987,0.0,2099.282003682577
548.9404342111585,0.0,2087.4269305838643
567.9783434074901,0.0,2070.07396029589
573.4106501777243,0.0,2075.014390455842
1395.2848603354107,0.0,2825.014390455842
576.8293018350487,0.0,2824.807244346637
589.967833341117,0.0,2844.9655643536425
589.4770019161782,0.0,2911.439866078203
1430.1906940510034,0.0,3661.439866078203
1423.8396959232962,0.0,4411.439866078203
648.4932608329044,0.0,4462.100800827817
1420.453512562584,0.0,5212.100800827817
1423.283439471962,0.0,5962.100800827817
1440.6632712293158,0.0,6709.6407449342005
1440.6972064101737,0.0,7459.6407449342005
1445.892625619581,0.0,8209.6407449342
624.9633583928392,0.0,8234.833267487757
629.5309889753222,0.0,8252.376567565547
631.1794930124968,0.0,8282.730141276794
630.9120919603369,0.0,8317.319024041097
624.339207087544,0.0,8319.356105419887
1467.2720708700876,0.0,9069.356105419887
1481.6636032367678,0.0,9819.356105419887
638.3658255404291,0.0,9841.999468406273
644.6863589676573,0.0,9857.334141477164
658.1924306967743,0.0,9875.867329104261
639.7856532271874,0.0,9884.43696700873
652.5611620396173,0.0,9898.185872844386
687.690215559207,0.0,9936.658066847673
668.6638621924856,0.0,9986.95490782091
663.0554202546061,0.0,10030.150891050054
679.8459871528864,0.0,10052.533279487652
668.9038678881107,0.0,10062.452780586951
662.8913280818783,0.0,10084.10791586064
679.0715544205148,0.0,10132.661314839104
688.7818046714293,0.0,10187.028684043391
697.9678259594714,0.0,10236.829547406915
706.1310746407945,0.0,10278.53951458363
696.1178200995678,0.0,10301.05301767324
679.8047173630866,0.0,10320.20653330002
677.3317782226848,0.0,10357.358633700436
1072.3869445403996,0.0,10745.076618786796
716.5723640282441,0.0,10787.032726412215
705.8496110520133,0.0,10800.0
1510.2016690401474,0.0,10800.0
759.780031387793,0.0,10800.0
895.5954749467096,0.0,10800.0
901.3567044701923,0.0,10800.0
881.8298111988076,0.0,10800.0
900.2924342400984,0.0,10800.0
75.27767136159869,0.0,9919.957968179555
884.9404001680956,0.0,9955.83231333084
831.0888014432481,0.0,9983.966359629763
790.58591903969,0.0,9995.219841765484
755.4918658333901,0.0,10004.055291015535
698.2249785429636,0.0,10016.360521704202
1458.7447567001084,0.0,10759.0415477343
706.5143527709254,0.0,10762.853005228133
31.545397096174383,0.0,9890.815020520178
0.4964176662157721,0.0,9024.015725334491
0.0,0.0,8229.377910519677
0.0,0.0,7479.039947556715
0.0,0.0,6807.695984593752
0.0,0.0,6168.344021630789
0.0,0.0,5533.293095704863
0.0,0.0,4977.2473179270855
0.0,0.0,4460.948373482641
0.0,0.0,3940.9423549641224
0.0,0.0,3488.5486142233813
0.0,0.0,3107.7164475567147
0.0,0.0,2767.650243853011
94.69356807026061,0.0,2578.748967634782
231.00455465884923,0.0,2588.7720018277464
0.0,0.0,2380.2993166425613
0.0,0.0,2184.1735388647835
161.61074718372825,0.0,2198.862916330139
956.1738343790195,0.0,2948.862916330139
942.1475848768703,0.0,3672.249752719322
935.4995925795843,0.0,4392.121106040948
929.7705530949283,0.0,5142.121106040948
924.6619550162678,0.0,5892.121106040948
884.1175636476679,0.0,6642.121106040948
833.3333333333333,0.0,7392.121106040948
835.6002989074137,0.0,8142.121106040948
854.8610804328902,0.0,8892.121106040948
854.4515209732062,0.0,9642.121106040948
846.234957199988,0.0,10392.121106040948
876.3818968043554,0.0,10800.0
0.0,0.0,10681.48425925926
102.90573648035691,0.0,10645.619799792988
109.13469586617435,0.0,10579.261628533182
0.0,0.0,10337.431072977626
0.0,0.0,10111.577943347997
0.0,0.0,9892.538832236885
0.0,0.0,9645.654110014662
0.0,0.0,9383.236072977625
0.0,0.0,9070.273091496143
0.0,0.0,8685.77725816281
0.0,0.0,8277.3356470517
385.1208627925986,0.0,8265.597531636067
1256.9520084260766,0.0,8982.112589219536
452.5094214474067,0.0,8888.8562241611
493.3640725099113,0.0,8813.410767690631
1386.5350545743631,0.0,9563.410767690631
1284.947016610848,0.0,10194.240927640394
659.5570840978247,0.0,10221.286138328436
692.1614306534248,0.0,10237.929925916518
741.4432287309869,0.0,10244.823561774407
796.2972798809229,0.0,10248.695628667238
844.5915342339059,0.0,10256.922259477753
885.6461419419089,0.0,10271.672097225472
930.6158824376244,0.0,10288.112141419333
981.3110675699579,0.0,10304.575602232295
1024.7715998234162,0.0,10328.844927073369
1034.331308163756,0.0,10356.512584420749
1045.288140038548,0.0,10391.961910455442
1071.264699469017,0.0,10433.961789977557
940.8486738069884,0.0,10449.885661403847
731.0520617696116,0.0,10435.613878184897
0.0,0.0,9674.066285592304
0.0,0.0,8893.076285592304
0.0,0.0,8087.170730036749
0.0,0.0,7280.20747077749
0.0,0.0,6490.873915221934
714.2506453715675,0.0,6506.4414960563445
0.0,0.0,5724.535459019307
0.0,0.0,4931.112088648937
575.8482159253633,0.0,4781.321217454896
736.6331806304609,0.0,4816.997260022311
0.0,0.0,4012.1335748371257
0.0,0.0,3172.1502415037926
0.0,0.0,2390.081852614904
726.8134149827212,0.0,2440.8126910993533
730.8910963608441,0.0,2474.899677824113
0.0,0.0,1685.7024741204095
726.5230120938895,0.0,1690.3729450049102
728.5781959989141,0.0,1693.438821403933
726.2894843387824,0.0,1706.462497308837
717.4987379652982,0.0,1721.3022714776057
727.9288216412597,0.0,1735.2032109547395
769.2824739324872,0.0,1767.298867493978
711.8921044593745,0.0,1813.360721507415
584.435791544269,0.0,1846.8534338972572
1382.4421856760619,0.0,2586.875526005713
547.1174273919053,0.0,2522.285704589311
545.1449265781193,0.0,2456.304141527962
1401.8059200671687,0.0,3202.988934588414
1405.8992222314978,0.0,3952.988934588414
559.5988518734389,0.0,3957.396401274509
576.1808646269235,0.0,3980.24370943874
581.9298255376546,0.0,4014.080867422629
625.4807487751067,0.0,4085.9990413202254
576.6700470792402,0.0,4103.957278691541
584.349746585111,0.0,4131.152950618141
595.9887454169203,0.0,4169.84132149337
574.2127175233127,0.0,4150.549637260014
1410.523711624822,0.0,4861.076817722354
1445.232533073739,0.0,5611.076817722354
1437.4507540684892,0.0,6361.076817722354
1434.0274131729266,0.0,7111.076817722354
613.499181332668,0.0,7132.490080921755
615.5486792348235,0.0,7120.396298590078
614.7091851362052,0.0,7119.842745037713
1451.5931439026153,0.0,7869.842745037713
620.9868110958439,0.0,7876.440970023973
627.5127608879111,0.0,7875.342185825356
1467.4170594927423,0.0,8625.342185825357
1469.4269970631467,0.0,9375.342185825357
645.6177760096994,0.0,9377.758919234086
649.5780478968286,0.0,9361.988231712043
630.0350727744274,0.0,9356.889442202148
644.1357183447037,0.0,9370.518038712382
677.4392756539186,0.0,9399.698386800908
658.0320810314695,0.0,9438.53305472923
1485.3711869185177,0.0,10188.53305472923
1369.3445110824605,0.0,10800.0
661.4179808211337,0.0,10800.0
657.7452254282566,0.0,10800.0
673.3615918600545,0.0,10778.509176140802
679.4736375975333,0.0,10747.249551249173
682.6078200764135,0.0,10740.445221704447
688.9827210988142,0.0,10763.18917069338
686.5375356716655,0.0,10786.55470279788
674.0468195444937,0.0,10786.26887266213
667.4121921741207,0.0,10772.002789892635
680.9481389195562,0.0,10790.082519920235
21.614504552441907,0.0,10071.340636089615
689.8722865733226,0.0,10067.420954504418
1506.7209484918799,0.0,10800.0
757.8091520527933,0.0,10800.0
887.0866549668524,0.0,10800.0
57.95155584557506,0.5346274877582193,9874.074074074075
876.0468269435491,0.0,9873.339900307648
897.4133024181715,0.0,9905.352872484003
604.3870692023581,0.0,9586.220208634772
876.1597299274649,0.0,9609.84109556949
822.1170264617214,0.0,9662.72579438504
780.6019009108892,0.0,9667.08725520484
743.7726377299365,0.0,9635.164611941807
689.4283622285138,0.0,9640.748762947469
1459.320578907342,0.0,10390.748762947469
701.436178732874,0.0,10411.787638807056
11.357810252861933,15.121773080471332,9485.861712881131
0.0,0.0,8584.822416584835
0.0,0.0,7792.753212881132
0.0,0.0,7038.830527695946
0.0,0.0,6328.995898066317
0.0,0.0,5678.362601770021
0.0,0.0,5084.534823992243
0.0,0.0,4527.750694362614
0.0,0.0,4000.1405091774286
0.0,0.0,3494.571527695947
0.0,0.0,3003.790231399651
0.0,0.0,2585.92612028854
285.9586013936858,0.0,2578.924566281524
0.0,0.0,2259.0718255407833
0.0,0.0,1941.1203255407831
0.0,0.0,1675.4749551704128
186.80108280611654,0.0,1683.1628596959179
155.90467670546585,0.0,1681.9036671464355
955.1980293688282,0.0,2393.595643578381
943.414120070413,0.0,3117.6134566417527
935.4325423309534,0.0,3867.6134566417527
921.1373666499867,0.0,4613.74258662674
900.9677522849057,0.0,5275.678338683156
856.8364283700876,0.0,5930.604329216235
833.3333333333333,0.0,6671.677829216235
833.3333333333333,0.0,7407.603164216235
833.3333333333333,0.0,8141.447609216235
833.3333333333333,0.0,8891.447609216235
833.3333333333333,0.0,9641.447609216235
851.3770391828936,0.0,10391.447609216235
75.65221113365499,0.0,10461.381849236524
96.11612402274002,0.0,10546.25616085699
106.51623260609892,0.0,10607.99458520248
122.6048044123262,0.0,10653.456034173572
124.5642297826799,0.0,10718.013615977985
0.0,0.0,10626.854949311319
0.0,0.0,10450.537356718725
0.0,0.0,10246.368838200207
0.0,0.0,9992.138967829836
0.0,0.0,9667.601004866874
0.0,0.0,9339.233227089097
380.901688321588,0.0,9392.890631578526
425.99924432919704,0.0,9431.508576474804
1295.020508298715,0.0,10181.508576474804
1334.6137130249444,0.0,10800.0
550.9516432611458,0.0,10800.0
732.7478442468533,0.0,10800.0
644.2540451526521,0.0,10800.0
687.0790051734095,0.0,10800.0
744.8051045281165,0.0,10800.0
799.5974977387034,0.0,10800.0
841.0500671773267,0.0,10800.0
876.7803713103067,0.0,10800.0
924.3017727442881,0.0,10800.0
980.5492980183672,0.0,10800.0
1022.7775120851244,0.0,10800.0
1029.6426099903683,0.0,10800.0
1035.7645123384177,0.0,10800.0
1054.4447591104922,0.0,10798.812343456102
930.3695916013287,0.0,10800.0
732.5159744733238,0.0,10800.0
0.0,0.0,9999.634333333333
0.0,0.0,9180.523537037037
739.7508237622017,0.0,9224.38877842302
738.2742804154175,0.0,9239.094205796895
0.0,0.0,8424.743465056154
707.1186645630314,0.0,8428.495263162882
724.1064035395758,0.0,8435.5322163485
0.0,0.0,7627.229049681833
0.0,0.0,6831.108679311463
0.0,0.0,6038.263512644796
0.0,0.0,5246.699031163314
0.0,0.0,4457.70458671887
0.0,0.0,3664.830123755907
501.6870835923514,0.0,3425.1017166362976
0.0,0.0,2633.5646795992607
0.0,0.0,1858.6158647844459
727.9872947873309,0.0,1879.2144600930437
726.5635611718919,0.0,1880.9426651477465
719.7011020921638,0.0,1885.733202030694
713.5072952384573,0.0,1886.5474577453058
727.7300158774331,0.0,1876.1659939054168
763.0165638192881,0.0,1888.4751113427762
703.2171489837117,0.0,1929.1343804281169
581.9976565757628,0.0,1976.3897713463034
1388.563449085553,0.0,2726.3897713463034
564.5002175286777,0.0,2729.3885571221135
563.5254928564498,0.0,2734.7845006929183
1401.8681408225696,0.0,3484.7845006929183
1395.2286720577406,0.0,4234.636470544885
552.5780618348268,0.0,4229.380613324322
569.8914107374743,0.0,4246.235312988049
572.782399230409,0.0,4267.853462295418
1338.2617941965304,0.0,4972.886577072295
566.3585928585733,0.0,4971.128161729969
573.07841180256,0.0,4980.0536073522735
0.0,0.0,4363.425829574496
577.5431858101063,0.0,4357.377350844984
1418.0058651846139,0.0,5085.298804511136
1441.3157213626891,0.0,5835.298804511136
1429.3423442800922,0.0,6585.298804511136
1424.8116883347996,0.0,7328.872884012456
606.1330755870899,0.0,7292.667042072186
617.0607743365026,0.0,7294.549788975038
612.7008359799347,0.0,7319.110731356979
606.7116740026527,0.0,7328.686737959367
618.1657023667258,0.0,7314.708592440914
1463.7145516394185,0.0,8064.708592440914
631.6531363666213,0.0,8106.099415170873
629.9423919969663,0.0,8140.903037968143
1123.9187125622823,0.0,8607.665414274197
1481.5594920009776,0.0,9357.665414274197
626.9566252243064,0.0,9376.381296976073
637.659434509741,0.0,9371.742890875785
668.9582146494146,0.0,9367.222388634393
1482.8691324659433,0.0,10117.222388634393
1479.2882635362907,0.0,10800.0
666.0606893057061,0.0,10800.0
658.0959515373759,0.0,10800.0
654.9573322393304,0.0,10780.289276562218
0.0,0.0,10008.444832117773
679.7248345105811,0.0,10025.140058177296
1513.565381409989,0.0,10775.140058177296
684.2458710935914,0.0,10800.0
680.7216858085204,0.0,10800.0
668.8684672279935,0.0,10796.768389512585
662.7734863438452,0.0,10800.0
673.1615938635696,0.0,10800.0
686.9534171010624,0.0,10800.0
